date,window_id,window_start,window_end,n_days,n_assets,corr_k_edge_mean,corr_k_edge_median,corr_k_edge_q10,corr_k_edge_q05,corr_k_edge_ltm10,corr_k_edge_frac_neg,corr_f_edge_mean,corr_f_edge_median,corr_f_edge_q10,corr_f_edge_q05,corr_f_edge_ltm10,corr_f_edge_frac_neg,corr_k_vertex_mean,corr_k_vertex_median,corr_k_vertex_q10,corr_f_vertex_mean,corr_f_vertex_median,corr_f_vertex_q10,prec_k_edge_mean,prec_k_edge_median,prec_k_edge_q10,prec_k_edge_q05,prec_k_edge_ltm10,prec_k_edge_frac_neg,prec_f_edge_mean,prec_f_edge_median,prec_f_edge_q10,prec_f_edge_q05,prec_f_edge_ltm10,prec_f_edge_frac_neg,prec_k_vertex_mean,prec_k_vertex_median,prec_k_vertex_q10,prec_f_vertex_mean,prec_f_vertex_median,prec_f_vertex_q10
2012-11-07,465,2011-11-07,2012-11-07,252,154,0.2524863400712889,0.2857398196002966,0.10068806344485348,0.04072355995201285,-0.02177002150012843,0.036825396825396824,-2692.3945877601914,-2626.7357376982486,-4394.071733695438,-5021.876115943749,-5127.477353853702,0.9961904761904762,0.19962897274176744,0.18680041952803444,0.062456203862427076,-1706.7689318575635,-1883.4273795034574,-3042.756489583898,0.12832352170614605,0.16185360330584586,-0.08429176817711435,-0.15376305783418343,-0.20402622927789238,0.16746871992300288,-80.33468062000931,-60.25855594941126,-175.58920085795793,-218.52397447764912,-232.15190320368842,0.9980750721847931,0.12614061503365848,0.12303000148426999,0.0,-47.970674179353075,-47.78744248779671,-89.9190761470423
2012-11-08,466,2011-11-08,2012-11-08,252,154,0.2518095517633063,0.28631322869269316,0.10118180319455805,0.03813028606707323,-0.02311172285680378,0.03748411689961881,-2695.136149542839,-2626.4001857621834,-4367.009465088899,-4970.626237721315,-5121.406836240363,0.9961880559085133,0.1974040703475555,0.18619478858510075,0.06085922945675788,-1704.0126581409102,-1869.980025985962,-3061.378561900059,0.05847958269319816,0.10196257919861407,-0.17031395384212622,-0.27866102483073335,-0.31146642975963934,0.2798701298701299,-49.247189135111725,-44.23493905794161,-86.85968385323672,-104.25405783123657,-112.21247596063711,1.0,0.04680473101755944,0.05685730404137149,-0.030096104733576046,-44.92463998838235,-41.64032643553189,-62.87350629120371
2012-11-09,467,2011-11-09,2012-11-09,252,154,0.25035375593255704,0.2825087319036118,0.09862049372663229,0.03150585458864355,-0.02615233340526465,0.03936507936507937,-2712.3976741848082,-2630.6261802938307,-4381.47608174504,-5008.128584582949,-5147.019575833523,0.9961904761904762,0.19695106027690112,0.18611528724547977,0.06388235967475928,-1727.7591733625,-1934.0307100880036,-3123.119935693913,0.04135718774130614,0.08414763248405605,-0.20568961625808393,-0.31027981690826817,-0.34882128126744033,0.3155844155844156,-46.727846532023186,-41.23253096768572,-82.22077710781336,-99.27129482061787,-104.7190850025036,1.0,0.03405628637119138,0.04093598497731784,-0.041896157851073104,-44.56190929091395,-43.474783232528125,-59.64161662846205
2012-11-12,468,2011-11-10,2012-11-12,252,154,0.24903900158804482,0.27787988668451674,0.10427870529710859,0.056340116631700105,-0.018220496705700553,0.03625954198473282,-2612.788862565483,-2544.2498750372915,-4252.951230066706,-4917.906062128197,-5048.846507535619,0.9961832061068703,0.20132678785236713,0.18651768606657465,0.06987275368267101,-1663.6302776300572,-1835.6358292345676,-2962.8880703568166,0.054482406135575485,0.06241464125032925,-0.037880574916299294,-0.07663415626548115,-0.09649955723464308,0.2012987012987013,-201.5593033617211,-186.43555783392225,-329.59167401804785,-385.5975775447845,-408.8726065967648,1.0,0.04623855430991017,0.05017302387793453,-0.010698994097971804,-181.0399909371307,-170.7345714201964,-263.38183351668914
2012-11-13,469,2011-11-11,2012-11-13,252,154,0.24733333507728494,0.27608864050258514,0.10054075073081159,0.04873143243343121,-0.021038479968289708,0.03371501272264631,-2619.5248962441924,-2541.3167431219877,-4282.213427296994,-4936.037818459403,-5091.742616753296,0.9961832061068703,0.1995746868841044,0.1897626496080636,0.0627098855970821,-1673.655621896446,-1855.6475875806618,-2958.405197169286,0.0579410752835764,0.09849946547950889,-0.17022091026094868,-0.26686430579942017,-0.3116418204905442,0.2863636363636364,-49.24357420757373,-43.08355837885033,-87.06916484878853,-106.18616789529437,-110.95937798633003,1.0,0.04454108745258962,0.05994343743612322,-0.021738420716513572,-45.097098508139545,-43.11964669479187,-62.877835446477604
2012-11-14,470,2011-11-14,2012-11-14,252,154,0.2491591970655869,0.2778429543398272,0.10303920058160898,0.05032110800820914,-0.018892478341593088,0.036282622533418206,-2609.3997795848,-2517.3387466447534,-4301.238885520436,-4918.831861444777,-5044.902316156138,0.9961807765754297,0.19977680375713344,0.18328243500670982,0.06937455950257056,-1668.031205301125,-1880.8852726839668,-2954.0961024152025,0.05689654564547489,0.09328201410568976,-0.1663232221057277,-0.2645957481842024,-0.30780430942876874,0.29415584415584417,-48.97968293069769,-42.82562414400578,-86.37633261977686,-104.37764670623481,-111.30686084266038,1.0,0.04363606623261479,0.054639142649145135,-0.02984614929533197,-44.74507572564956,-43.28919707872195,-63.316009565676445
2012-11-15,471,2011-11-15,2012-11-15,252,154,0.24717049923011913,0.27621524484839755,0.10228558744973959,0.05124972121382402,-0.01551392195372121,0.03564608529598982,-2623.3230087498796,-2544.717214677683,-4310.251514124342,-4929.293411278927,-5070.274138499878,0.9961807765754297,0.1980007721610576,0.1836822835092956,0.07057878921582308,-1662.4757535680335,-1856.0760086349333,-2990.1329691701544,0.058240480497203526,0.09797085836015074,-0.16882473848377139,-0.2629944875455339,-0.3087846109242544,0.2902597402597403,-49.12260878380051,-43.10483094279237,-86.87223946117584,-103.91269928095218,-111.86535619637499,1.0,0.04610954541229026,0.05581151641614335,-0.024833366653593838,-44.80964058625055,-42.87081835930145,-64.06446282764912
2012-11-16,472,2011-11-16,2012-11-16,252,154,0.24763275123310724,0.27966120367918545,0.10062351086724153,0.04616816128608897,-0.021530487450213003,0.03882877148313176,-2610.2086253377993,-2532.556981462467,-4288.753603519287,-4869.529405744798,-5030.382974819666,0.9955442393380013,0.1974958025296334,0.1839334863262691,0.06786201415866998,-1639.7820710023093,-1829.8822667264035,-2979.159427643693,0.13293625991378194,0.16475964829373613,-0.0837054903609431,-0.17155168395638554,-0.21122104676649858,0.1864406779661017,-72.55585418135468,-55.23477357390464,-150.5422344848112,-196.9238369540645,-210.8634115930706,0.992090395480226,0.13295816598839513,0.12471797253195846,0.0,-40.63117689922191,-41.104653267415955,-80.57708015830197
2012-11-19,473,2011-11-17,2012-11-19,252,154,0.24838636824348675,0.279350729520611,0.09472800200653891,0.034102060697238645,-0.022763268963987966,0.03821656050955414,-2618.5118697212047,-2557.3972140424444,-4300.311759830484,-4907.051189221012,-5030.568536383339,0.9955414012738854,0.19802933434190959,0.188184723252533,0.0687661661365773,-1659.794226649625,-1886.1733666642513,-2966.6455477950085,0.04041285391829869,0.0807684953057663,-0.19770522312220484,-0.30525644506931165,-0.34374174095329996,0.32272727272727275,-46.703384141033816,-41.988698817391075,-81.78000592007163,-97.04891604199945,-104.0843874030361,1.0,0.033980427381847256,0.03725463009215679,-0.0412544453920844,-44.63093971285269,-43.62288869955043,-60.02281730196518
2012-11-20,474,2011-11-18,2012-11-20,252,154,0.2475375808525449,0.2784096835475236,0.09349580646657596,0.02988893304828388,-0.02200263022669225,0.03882877148313176,-2586.552507842872,-2529.2549517948128,-4241.367542651487,-4850.143001450756,-4977.800907939398,0.9955442393380013,0.19868562532477332,0.18842227565708425,0.06965415437589724,-1634.3081598325175,-1859.8165935355987,-2912.504468006904,0.05338449558475964,0.06366679648652612,-0.03965758371811929,-0.07485451540683462,-0.09423149948986294,0.20584415584415586,-190.8314824195694,-186.52711542839876,-291.1340448086681,-330.03539214107616,-340.8611236645742,1.0,0.04731619900482899,0.051155888070588657,0.0050158323664244026,-174.9207452947871,-164.0365941663759,-242.34845507030758
2012-11-21,475,2011-11-21,2012-11-21,252,154,0.24620298463823298,0.2748236457164436,0.09877506863652508,0.036743645116104506,-0.018203606806730867,0.03819223424570337,-2602.691000980071,-2557.801261250181,-4280.578112675232,-4838.234518775694,-5019.616939219997,0.9961807765754297,0.19623473857737658,0.18959844489570202,0.07247434862210536,-1655.743660722941,-1863.7631030626749,-2901.4239561062877,0.052189072852542574,0.060976054251724754,-0.04242754835819206,-0.07017817470962286,-0.09653336221397378,0.20909090909090908,-189.83028181663067,-181.53704576128513,-300.9196511684457,-335.75782542737676,-348.63486980962085,1.0,0.04636543016548224,0.04825635838962877,0.010485377861014182,-173.63661094496405,-161.69870121359514,-247.8789996608102
2012-11-23,476,2011-11-22,2012-11-23,252,154,0.25054388830738206,0.2816053416911238,0.09800427353099705,0.04852379979518667,-0.014404342379758982,0.03498727735368957,-2581.8895225904075,-2529.0431233079908,-4189.458061895,-4822.117528943853,-4956.954765897349,0.9961832061068703,0.1953435785221501,0.1978187975702578,0.07493420347799562,-1649.9785940158747,-1837.81656819413,-2904.0756697603433,0.04093508763479754,0.08671955419114125,-0.2112643135660476,-0.3110392528421492,-0.34606469208107266,0.3246753246753247,-47.12558030268312,-41.66728538809788,-82.57502700092782,-99.22577208436763,-105.42803449086935,1.0,0.03409604726316649,0.03758306137599143,-0.04269503447047659,-44.96012139199765,-42.996298049910195,-58.79622915871637
2012-11-26,477,2011-11-23,2012-11-26,252,154,0.25036140182192274,0.28131612380252313,0.09819514344096969,0.04615238925844027,-0.0168086584624079,0.035623409669211195,-2578.3825327460304,-2524.980850940995,-4180.485401480011,-4798.9668036832245,-4964.13821492867,0.9961832061068703,0.19568694123070798,0.19149220937921793,0.06980449255327235,-1636.0565761511725,-1816.2034434175443,-2912.0827725750178,0.05235077546906486,0.062206254591096855,-0.042082245674935785,-0.0716652050986688,-0.0951018940454648,0.20844155844155843,-184.98424981591796,-178.65247038787754,-288.3057613916701,-324.3988329970055,-335.0644728104212,1.0,0.0461812015288005,0.051966895403141325,0.001927305843503778,-170.40285981341253,-158.78229930067255,-246.67157005280967
2012-11-27,478,2011-11-25,2012-11-27,252,154,0.25258138178700423,0.2856031099691355,0.09242772235141952,0.03922240219226314,-0.020707285208685266,0.035668789808917196,-2546.4246090707534,-2479.495370850138,-4126.672654845561,-4745.909453586724,-4893.599877273915,0.9955414012738854,0.1988892113753098,0.19327655656219983,0.06905182069563827,-1606.7805549447473,-1783.3029304543945,-2896.4664350636144,0.051696860179902826,0.05959190899367112,-0.04481767543539572,-0.07822027769131115,-0.0987930536387204,0.21688311688311687,-186.300766544073,-179.88503269425863,-292.3975390753977,-333.1433707061084,-341.83564991722125,1.0,0.04580070918442924,0.05262344641203053,-7.576560352383555e-05,-171.2727834311023,-161.25946465014505,-251.93407046506863
2012-11-28,479,2011-11-28,2012-11-28,252,154,0.25280065168697785,0.2870209352029816,0.09204214708660503,0.034132277834757474,-0.023410922264268705,0.03949044585987261,-2553.8733906731995,-2495.107583617434,-4137.417013335834,-4752.511094522991,-4901.42665908687,0.9961783439490446,0.1969890174100857,0.1925412911391856,0.07003738070642329,-1611.8944701722055,-1753.4328086742041,-2920.2139221246425,0.05240753943189307,0.061262485373525355,-0.03978572222576616,-0.07789819262945503,-0.09858822642266175,0.21038961038961038,-186.78991995024768,-175.67549364019925,-295.6661717531585,-339.02954521181357,-347.48487248974214,1.0,0.046894182398688894,0.05029085816688806,0.009108395688128273,-171.71318031415515,-163.06435908390733,-255.77347185213006
2012-11-29,480,2011-11-29,2012-11-29,252,154,0.2536258992887625,0.2880726392453138,0.09543459561334659,0.02980850434975235,-0.025434334252952932,0.04331210191082802,-2487.124180750533,-2440.207733980378,-4037.127843099649,-4603.392820535651,-4756.558858295648,0.9955414012738854,0.1985298490851313,0.19421279507732442,0.07105758585743903,-1548.6329678047696,-1744.8268256554056,-2865.8006665508588,0.04160028691402083,0.08783537203493058,-0.20380742826930515,-0.2988889021460533,-0.34431516747468044,0.32142857142857145,-47.382056088061816,-41.55141025666177,-84.28272820694015,-99.98220341225792,-106.82201679654705,1.0,0.035004541738740146,0.03772769880075153,-0.039732323994673344,-45.15805134906201,-44.26464286824242,-60.30924845224999
2012-11-30,481,2011-11-30,2012-11-30,252,154,0.25459669508812394,0.29176422644657324,0.09476573459756192,0.03004790846138039,-0.029596239043692154,0.04331210191082802,-2492.7170849099875,-2452.3491675406904,-4036.4498286230373,-4641.773574357404,-4757.394853979628,0.9955414012738854,0.1981902410809852,0.1969132744050947,0.06961305870648449,-1549.7160440805792,-1730.226687385889,-2862.051987330301,0.052495348170331836,0.060818208392424356,-0.038427302175843836,-0.07771834883853812,-0.09827957783774305,0.2051948051948052,-186.01854641638144,-176.35259831312106,-299.24447183087756,-332.3057644114104,-345.6288682995316,1.0,0.046383020043698736,0.05102482002752848,0.0026299566599467293,-170.52216845906614,-163.31710153971855,-253.29308130227724
2012-12-03,482,2011-12-01,2012-12-03,252,154,0.2536085424823368,0.2887900704208872,0.10037033846733452,0.04796960228057123,-0.025765884725329268,0.03949044585987261,-2359.9620182999593,-2328.9767541479723,-3836.834331120036,-4341.8522283851635,-4520.0617720903365,0.9974522292993631,0.2003057010450735,0.18926124773409292,0.07753890181760373,-1498.255082230383,-1615.1252260848382,-2714.807882419293,0.05953689426684108,0.10493508734117879,-0.17650593744022905,-0.2773943232762264,-0.3129614830582132,0.2896103896103896,-51.665257429052765,-44.27975501663021,-95.91545056790598,-114.36645488432637,-122.510349421314,1.0,0.04921443148193388,0.056299255181290066,-0.023820857936579884,-46.51551170271472,-42.957092019838626,-68.57580036579844
2012-12-04,483,2011-12-02,2012-12-04,252,154,0.2552978627911194,0.28986707280119794,0.10125593391457445,0.04130701891033628,-0.023501393728679036,0.039515615041427664,-2343.9782341420955,-2317.3186903972824,-3810.1387153512774,-4313.428383032616,-4457.25245005743,0.9980879541108987,0.2016844449947423,0.19164539152033647,0.07384145542114674,-1473.7432506849939,-1594.1759525902858,-2712.7971434807764,0.05312152793947965,0.06312792916547255,-0.041751794673841,-0.08484580136731491,-0.10220851344886446,0.20584415584415586,-187.2867739879722,-176.53665429970675,-297.9466169311553,-332.19982077475834,-346.5871700526112,1.0,0.04704480757876325,0.04951109018917109,0.00581048971395752,-171.44881734244413,-162.91637095305214,-268.84344795789633
2012-12-05,484,2011-12-05,2012-12-05,252,154,0.24944311915938777,0.28108999704038445,0.09758911046286117,0.03276389527617918,-0.027068989500278074,0.04336734693877551,-2340.6125447774766,-2313.3479270288576,-3898.3465447453523,-4415.393956495136,-4538.062323665343,0.9974489795918368,0.2008122475161573,0.19119766385414957,0.07109018755012503,-1482.2495462952486,-1604.2604021568359,-2729.585890630869,0.05305588030679986,0.061375951160493325,-0.04590962287859738,-0.08208861412289765,-0.10379811915563068,0.19935064935064936,-192.58305947572129,-175.9693747649021,-310.4162489936813,-364.40129502501384,-387.3033599439352,1.0,0.04690642310149676,0.053819379398879603,0.003419170070902719,-175.37295924468785,-165.0774183936784,-249.92339314359864
2012-12-06,485,2011-12-06,2012-12-06,252,154,0.24893369952434174,0.2818401777966823,0.0970550834007875,0.006478018903085858,-0.03423157420799372,0.04846938775510204,-2333.403081601533,-2311.3424321871435,-3839.2166319725884,-4365.371593435076,-4503.396361314204,0.9974489795918368,0.19918608999672702,0.18847311294979027,0.06675073468740973,-1475.698578899955,-1601.0305687411424,-2698.7960729637653,0.051290643582021685,0.062174404505526804,-0.04875622999433462,-0.08751823046449642,-0.10576985240853407,0.20324675324675326,-187.56309757246166,-174.33236132779803,-294.8013586952677,-346.64595852895894,-370.11401885997407,1.0,0.04550673993293311,0.047866555470245854,0.0052282587757278695,-171.84002599538235,-167.3372931179822,-247.95010897680461
2012-12-07,486,2011-12-07,2012-12-07,252,154,0.24846079733051252,0.2817147401159103,0.09852673229317038,0.006720423351935345,-0.03396959050398786,0.04846938775510204,-2334.574626195662,-2312.797082740435,-3836.5588811539346,-4350.021756514098,-4493.216507570728,0.9974489795918368,0.19906796250224004,0.18914901202178022,0.06667169836957151,-1469.8594935498418,-1598.6961584880687,-2707.799311555229,0.05414053011763903,0.0656398286498111,-0.0449182831064047,-0.08292228445920741,-0.09909002802502412,0.20844155844155843,-194.54950167058414,-179.89895120306306,-313.61935813569687,-369.6093702399824,-399.7832727230954,1.0,0.048135563488584374,0.05158263474403006,0.011471383293762337,-176.28357050082053,-167.7240625473646,-255.24848048423337
2012-12-10,487,2011-12-08,2012-12-10,252,154,0.24811384717963839,0.2807883411395933,0.10202278693145989,0.029334962066421055,-0.027813491707055812,0.042091836734693876,-2333.1664001178547,-2305.932375707096,-3871.3980996749788,-4335.633636250732,-4505.103873060008,0.9980867346938775,0.1990442099753831,0.19125075578404058,0.07532742291369146,-1472.5948739575124,-1605.1625623384784,-2707.617392173229,0.060508671442693396,0.10633538656144942,-0.17910739143559182,-0.263241303070902,-0.3089848133034677,0.2935064935064935,-51.57951453248985,-43.559312327592465,-95.19479011586965,-113.22736695695633,-123.38907709477431,1.0,0.050564779185021634,0.05665099351638504,-0.03256065885308456,-46.37218921525573,-43.28651828089064,-67.18374039461108
2012-12-11,488,2011-12-09,2012-12-11,252,154,0.24606666516843373,0.27692488470453736,0.10058131268061431,0.03915053629391685,-0.023495172564387167,0.03828972559029994,-2297.670431760537,-2267.399593543652,-3814.296321696945,-4331.715192025892,-4483.471259284161,0.998085513720485,0.19973144115330838,0.1914559667486222,0.07517702667691065,-1462.2155607309592,-1586.5347021504244,-2669.270729862762,0.0429564524233721,0.08944396752463002,-0.20002002781481898,-0.2968401427364046,-0.3464675170282944,0.31883116883116885,-46.77808985682624,-41.41465506066249,-80.87606904050693,-97.99645283179076,-103.50966534752529,1.0,0.03603853955236304,0.033853684401935286,-0.04462457448948031,-44.804585862635605,-44.01176124339864,-58.29269837047511
2012-12-12,489,2011-12-12,2012-12-12,252,154,0.24734995465965867,0.27867021065596265,0.0972131183390654,0.033966589799893865,-0.024261889878599778,0.036328871892925434,-2266.9605914614276,-2245.7332206865826,-3764.0811461840062,-4296.754239430322,-4408.54449822519,0.9980879541108987,0.2005188642597158,0.20013295728237562,0.07132751167425115,-1436.8508849226514,-1558.3197723358167,-2644.3893672484232,0.05653458733952989,0.06555456862783748,-0.043024053839669354,-0.08616904573893727,-0.09889505690720289,0.20324675324675326,-201.78213320310368,-187.87729097413853,-334.55482745842994,-382.6417857748767,-402.3765398231715,1.0,0.04917288987530741,0.04995096117953663,0.010119809028507183,-181.13090731172747,-167.17382855645786,-283.73420927458204
2012-12-13,490,2011-12-13,2012-12-13,252,154,0.24947621458494754,0.2816162799215467,0.09495950260999836,0.029539138741244142,-0.025620330668351468,0.036989795918367346,-2239.193163121025,-2201.9315838258576,-3698.760086003538,-4183.47762412575,-4331.782190403172,0.9980867346938775,0.20041785712833962,0.1960423276158147,0.07430869424244875,-1420.09547143656,-1511.2829990791536,-2596.9568965696117,0.05902313407674892,0.06937987946316798,-0.037184815233545165,-0.07466385765343458,-0.09364780393602322,0.19220779220779222,-212.182561804859,-194.59183840473128,-360.0567604222873,-408.2430256318857,-439.1619901394805,1.0,0.050672483870786475,0.05395742609978191,0.008475066994940344,-188.06583264455415,-170.2937281532633,-284.4579642701339
2012-12-14,491,2011-12-14,2012-12-14,252,154,0.24760598929913408,0.2803908447741453,0.09590835423533123,0.020895081351379186,-0.027443874167289953,0.04017857142857143,-2208.8717715334374,-2168.316535661938,-3641.6797914691556,-4141.8917954759145,-4275.14054219262,0.9980867346938775,0.1985589600897056,0.198078684548459,0.07242752963548336,-1389.6435281541758,-1445.0049132119873,-2600.2755119658987,0.05944045413220954,0.06849393503944745,-0.0371046447113102,-0.07555591048712272,-0.09556401296523817,0.19220779220779222,-216.71865258906098,-198.49511413199878,-366.71102681249505,-424.7914989782219,-446.17339230175435,1.0,0.05044236538753482,0.05551369183552102,0.007337311518200315,-191.31709060196573,-173.85129083401702,-297.77063439198844
2012-12-17,492,2011-12-15,2012-12-17,252,154,0.24695915094809356,0.2792950988625845,0.10125424788324473,0.007834468560139585,-0.030705935202751323,0.048500319081046586,-2206.7840785214726,-2168.271316445592,-3650.6282385629647,-4172.029239598371,-4275.6748983748075,0.998085513720485,0.19991210324027117,0.2001009179589437,0.07483839231778633,-1378.3840690086454,-1445.7879467430998,-2535.1066468197487,0.14451225431127732,0.16491626264068243,-0.08140105131745701,-0.15496192136269027,-0.21309489214977945,0.17793594306049823,-52.71882425806489,-38.78686520393421,-120.87392377858382,-149.1098070887277,-160.3702827047142,0.9893238434163701,0.15500263241099627,0.10342378951699926,0.0,-23.484980932692604,-10.835959249172618,-58.41139530917522
2012-12-18,493,2011-12-16,2012-12-18,252,154,0.24852265024498718,0.28230611494909763,0.09945170822665633,0.0135522970823867,-0.03302265105664382,0.04400510204081633,-2236.003080574255,-2224.922076964451,-3646.492513298422,-4175.041086185936,-4269.068718520204,0.9980867346938775,0.20049062638777004,0.19675276321393653,0.07162672809706627,-1381.0220474220148,-1434.3090698177962,-2593.232963643579,0.062254326852502505,0.10670648534966054,-0.17815096397246014,-0.26240324634213874,-0.31100074465879163,0.2876623376623377,-52.33838450500901,-44.8179241688497,-97.35355983902392,-117.0319351751761,-124.81205996757232,1.0,0.05561623397055836,0.06177740774823221,-0.014358480863039216,-46.83770631196734,-43.757325610178995,-70.33696959462843
2012-12-19,494,2011-12-19,2012-12-19,252,154,0.24952406672011523,0.28412414299357913,0.10055169759693211,-0.001907227132190048,-0.03682076769539845,0.05102040816326531,-2238.966054056493,-2226.216446029127,-3682.606479985622,-4157.028864800068,-4284.842160039208,0.9980867346938775,0.20037212758680606,0.1937048733236243,0.07059331512416799,-1382.4594627634065,-1448.730417430071,-2584.682380296022,0.06104648091296315,0.10656639492831665,-0.17515108715397282,-0.26200992289500574,-0.3085754074049865,0.2948051948051948,-52.022783689490176,-44.78491646996707,-95.44211357330899,-115.73432890365855,-123.53836843707069,1.0,0.05457323401599841,0.058501527944914256,-0.020997235552958994,-46.727064310445066,-43.38050924521825,-69.45828156777951
2012-12-20,495,2011-12-20,2012-12-20,252,154,0.25006186942642783,0.28428351068028723,0.10018143138729474,0.002508747017003321,-0.037037285236360934,0.04974489795918367,-2234.823223721465,-2211.7813206785327,-3676.6151635667957,-4171.51752324694,-4267.544004713319,0.9980867346938775,0.1970489973771964,0.19458774691449,0.06700488448539672,-1394.5918118761142,-1443.0267569859357,-2552.767388114042,0.05557263589384162,0.06440733611545074,-0.034806167997179234,-0.0726098084338773,-0.092849181403065,0.19545454545454546,-202.23146145262646,-187.63928180306021,-325.79468390797615,-364.25098302191964,-386.3703289797689,1.0,0.0492950608978122,0.056570346925980924,0.008738273799318205,-183.0056808099456,-171.33927969869669,-263.72064253152007
2012-12-21,496,2011-12-21,2012-12-21,252,154,0.24552643272278388,0.27591331417392945,0.09852134618781389,0.011444737821008188,-0.03098626689790517,0.044642857142857144,-2154.972326384266,-2107.896146706423,-3542.5938795237225,-4072.738023309283,-4166.584000476811,0.9968112244897959,0.19724521152665592,0.18454550693289684,0.060398338142526514,-1347.1498833075998,-1435.366249513163,-2501.234978521235,0.05560145243661678,0.06414624803159019,-0.03256946688050877,-0.0733791549331592,-0.09353096274963574,0.18636363636363637,-200.7602054358321,-187.72372761194262,-323.00327661912735,-363.4481140251407,-386.6926668698801,1.0,0.0495769781915136,0.053318978138544415,0.009720293623068987,-182.38824798281573,-166.98418024140648,-256.70065537469947
2012-12-24,497,2011-12-22,2012-12-24,252,154,0.24992717951485774,0.2805906049132393,0.10248064619286024,0.018814696921256813,-0.02667447603928115,0.042091836734693876,-2198.8849793826457,-2162.91365751397,-3593.5463019592407,-4088.765152467185,-4208.842664596821,0.9968112244897959,0.19978056359176516,0.19584230386465362,0.07130783296319856,-1382.493939927408,-1451.269247457405,-2518.4885462679067,0.06215734963545914,0.10253232346995333,-0.1725180906175833,-0.2675263165443045,-0.3042249284699143,0.2935064935064935,-52.31090385913825,-45.041837924129425,-98.29972268023607,-115.65941601711397,-125.92616528119089,1.0,0.0572037380077518,0.05771284721250233,-0.027825811339818332,-46.60499088702438,-42.603905944572546,-70.01947669319317
2012-12-26,498,2011-12-23,2012-12-26,252,154,0.24861291148910475,0.2788750412865689,0.09871412773911142,0.010958290195212106,-0.02690104987182329,0.044642857142857144,-2181.48227918398,-2135.5110574647565,-3564.8721355690773,-4072.339958035622,-4177.910388342432,0.9974489795918368,0.19916717567077524,0.1965210609377187,0.07128365946534396,-1367.6153855224095,-1447.7959140436105,-2514.459945448779,0.06176554580858016,0.10384017339544199,-0.1719346336994874,-0.266830754567328,-0.3036307643147189,0.2935064935064935,-51.884722307504155,-44.129856013560996,-95.74565316299872,-116.2031098979599,-124.21099758733762,1.0,0.056638685252562535,0.05831002440704436,-0.028239665561985934,-46.388470494554824,-42.6110563139824,-69.11197834995633
2012-12-27,499,2011-12-27,2012-12-27,252,154,0.25017168177151633,0.28103542268417375,0.10149362006962498,0.011683782736619852,-0.026671927630874857,0.044642857142857144,-2178.458069274769,-2135.1881236716954,-3551.3070924811063,-4072.482871351363,-4171.489545145771,0.9968112244897959,0.19955407069452072,0.18676156012330952,0.06988821168766697,-1375.4398386121593,-1426.4988735876614,-2531.055721695663,0.04161661816649021,0.08489894699978418,-0.2104656627863528,-0.29687570225609555,-0.34097704014505076,0.32792207792207795,-46.98342166423229,-41.02856443703178,-82.36467226464256,-98.48836305327109,-105.16518509774973,1.0,0.03531012497787845,0.03614642679997047,-0.03798669047500793,-44.93715434444178,-43.760209024015765,-60.88222900029533
2012-12-28,500,2011-12-28,2012-12-28,252,154,0.2496814017387588,0.27981526350739006,0.10032337010141223,0.01893627492074923,-0.026314972749923747,0.04272959183673469,-2182.6997721688217,-2154.6688538473736,-3560.294907923123,-4093.8579633990576,-4186.694821946058,0.9974489795918368,0.1973171676613814,0.18617399548386132,0.07191476438625988,-1381.304080540934,-1447.52012200773,-2537.1000267114155,0.04223048339755877,0.08473099996618527,-0.20853240151353591,-0.2938490360905277,-0.3403498726985793,0.32857142857142857,-47.12058055582513,-41.482105596607866,-82.82741395042625,-98.83628144949688,-105.95641705340631,1.0,0.03584572615611374,0.035652880191360536,-0.04067700860987895,-44.967974680368556,-43.83275453102101,-60.641382009512604
2012-12-31,501,2011-12-29,2012-12-31,252,154,0.24956228030156163,0.28007035882802483,0.10205651641227587,0.02806528407949538,-0.023696039227348822,0.04081632653061224,-2180.207893801715,-2143.022868470934,-3573.59105941937,-4051.161316246267,-4155.821740564737,0.9974489795918368,0.19637858644064765,0.18835507205839025,0.07295809976748882,-1381.497796800064,-1430.8606538905283,-2480.3938588485976,0.05469395223948346,0.06369905287473865,-0.033116996959592616,-0.07117015275118092,-0.09158399148276831,0.19220779220779222,-195.4877749898083,-180.30375450786443,-310.47964779770115,-358.49853503330246,-385.84278671501414,1.0,0.05028588478762418,0.05481990876370059,0.01210581202712547,-178.73248403239782,-168.57686712699407,-251.27709782113922
2013-01-02,502,2011-12-30,2013-01-02,252,154,0.2526399035212947,0.28661374165384146,0.10041827306560039,0.017963641245309803,-0.031063573302100855,0.041507024265644954,-2210.4181190613326,-2176.176326532882,-3574.3927789381883,-4070.5067760640864,-4175.929289828314,0.9968071519795658,0.20002361371120236,0.1879801839654338,0.059800776587150974,-1384.8711787315922,-1442.751225711965,-2566.0781800355194,0.05463500565945462,0.061964659596424276,-0.03220436199105337,-0.06499022925805452,-0.08711295048918766,0.18506493506493507,-195.1766398165104,-179.08066257713432,-307.34181545189233,-350.9184974089227,-379.66896525057,1.0,0.05093293679395222,0.05306372612778984,0.019124388405938633,-179.23819686887347,-171.0219996621629,-243.86042348279648
